arm,pid,metric,n_logged_steps,mean,population_std,min,max,step1,step150,last50_mean
target,2524363,sign_weight/mass_frac_conflict_on_pos,150,0.034006666666666664,0.003533641495995628,0.017,0.041,0.032,0.034,0.03412
target,2524363,sign_weight/mass_frac_neutral_off_task_silent,150,0.10955333333333334,0.01096998126201175,0.071,0.147,0.116,0.111,0.11082
target,2524363,sign_weight/mass_frac_neutral_off_task_split,150,0.11914666666666666,0.008512255217560672,0.073,0.134,0.109,0.12,0.12147999999999999
target,2524363,sign_weight/mass_frac_neutral_on_task_silent,150,0.6474533333333334,0.02175732418188312,0.603,0.78,0.647,0.645,0.64264
target,2524363,sign_weight/mode_is_target,150,1.0,0.0,1.0,1.0,1.0,1.0,1.0
target,2524363,sign_weight/n_candidates,150,9912144.4,3570721.6708326587,5541020.0,28379160.0,9825740.0,9918740.0,9224262.4
target,2524363,sign_weight/n_tokens,150,495607.22,178536.08354163292,277051.0,1418958.0,491287.0,495937.0,461213.12
target,2524363,sign_weight/search/frac_agree_neg,150,0.06047999999999999,0.007484846914488855,0.049,0.089,0.085,0.054,0.057999999999999996
target,2524363,sign_weight/search/frac_agree_pos,150,0.19698000000000002,0.011985808274788979,0.136,0.218,0.209,0.193,0.19888000000000003
target,2524363,sign_weight/search/frac_conflict_on_neg,150,0.36516666666666664,0.024213334251101306,0.291,0.421,0.324,0.398,0.3678
target,2524363,sign_weight/search/frac_conflict_on_pos,150,0.032139999999999995,0.0032965234212222225,0.025,0.042,0.042,0.026,0.03206
target,2524363,sign_weight/search/frac_neutral_off_task_silent,150,0.03971333333333333,0.0019641339623921337,0.034,0.05,0.043,0.039,0.039420000000000004
target,2524363,sign_weight/search/frac_neutral_off_task_split,150,0.24420000000000003,0.02148053382328599,0.196,0.305,0.225,0.231,0.24258
target,2524363,sign_weight/search/frac_neutral_on_task_silent,150,0.06132,0.001434433686163289,0.058,0.072,0.072,0.059,0.06128
target,2524363,sign_weight/search/inv_z,150,0.9857866666666666,0.0009837795597704925,0.983,0.989,0.989,0.985,0.98572
target,2524363,sign_weight/search/mass_frac_agree_neg,150,0.010206666666666666,0.0014710389374709139,0.008,0.019,0.019,0.011,0.00994
target,2524363,sign_weight/search/mass_frac_agree_pos,150,0.08071333333333333,0.004771214613585192,0.067,0.094,0.076,0.083,0.0809
target,2524363,sign_weight/search/mass_frac_conflict_on_neg,150,0.0022600000000000003,0.0005219195340279956,0.002,0.005,0.005,0.003,0.00218
target,2524363,sign_weight/search/mass_frac_conflict_on_pos,150,0.06519333333333334,0.0034922708307855454,0.055,0.074,0.055,0.067,0.06522
target,2524363,sign_weight/search/mass_frac_neutral_off_task_silent,150,0.062286666666666664,0.003967092414126778,0.052,0.073,0.058,0.07,0.06236
target,2524363,sign_weight/search/mass_frac_neutral_off_task_split,150,0.06236666666666667,0.0038199767305864877,0.046,0.073,0.046,0.06,0.061900000000000004
target,2524363,sign_weight/search/mass_frac_neutral_on_task_silent,150,0.7169466666666667,0.011618253837054107,0.689,0.743,0.741,0.707,0.7173999999999999
target,2524363,sign_weight/search/n_candidates,150,378108.6666666667,60053.66997019324,189500.0,553300.0,189500.0,465540.0,387641.2
target,2524363,sign_weight/search/n_tokens,150,18905.433333333334,3002.6834985096616,9475.0,27665.0,9475.0,23277.0,19382.06
target,2524363,sign_weight/search/target_entropy_delta,150,-0.00098,0.00018147543451754934,-0.002,-0.0,-0.0,-0.001,-0.00098
target,2524363,sign_weight/search/target_kl,150,0.001,0.0,0.001,0.001,0.001,0.001,0.001
target,2524363,sign_weight/search/target_kl_ratio,150,0.02980666666666667,0.010772617550479034,0.001,0.048,0.001,0.035,0.03144
target,2524363,sign_weight/search/target_tv,150,0.0038866666666666663,0.0005232802520850775,0.003,0.006,0.006,0.004,0.00382
target,2524363,sign_weight/search/teacher_coverage,150,0.9997933333333333,0.0010411318627126717,0.992,1.0,0.993,1.0,1.0
target,2524363,sign_weight/search/teacher_kl,150,0.06868666666666667,0.16806935618633426,0.016,1.041,0.912,0.025,0.025920000000000002
target,2524363,sign_weight/target_entropy_delta,150,0.0017333333333333335,0.0006497862896539309,0.0,0.003,0.003,0.002,0.0017599999999999998
target,2524363,sign_weight/target_kl,150,0.00106,0.00023748684174075836,0.001,0.002,0.002,0.001,0.001
target,2524363,sign_weight/target_kl_ratio,150,0.14808666666666667,0.08152814946725796,0.003,0.29,0.003,0.252,0.22768
target,2524363,sign_weight/target_tv,150,0.0071600000000000006,0.0007578918128598566,0.005,0.009,0.008,0.007,0.00718
target,2524363,sign_weight/teacher_coverage,150,0.9928733333333334,0.0060490182858231045,0.954,0.998,0.985,0.995,0.9948600000000001
target,2524363,sign_weight/teacher_kl,150,0.04837333333333334,0.11288457507068399,0.005,0.577,0.571,0.005,0.0059
target,2524363,sign_weight/webshop/frac_agree_neg,150,0.07106666666666667,0.0066799866932668525,0.054,0.088,0.058,0.074,0.07048
target,2524363,sign_weight/webshop/frac_agree_pos,150,0.1587866666666667,0.006452479282329307,0.144,0.183,0.182,0.155,0.15986
target,2524363,sign_weight/webshop/frac_conflict_on_neg,150,0.02214,0.0019664858673956107,0.017,0.027,0.022,0.023,0.02162
target,2524363,sign_weight/webshop/frac_conflict_on_pos,150,0.18408666666666668,0.013991395768669958,0.151,0.218,0.156,0.166,0.1873
target,2524363,sign_weight/webshop/frac_neutral_off_task_silent,150,0.05123333333333333,0.00113968806648525,0.049,0.057,0.057,0.05,0.051
target,2524363,sign_weight/webshop/frac_neutral_off_task_split,150,0.46266,0.01345304426514682,0.429,0.497,0.472,0.483,0.46004
target,2524363,sign_weight/webshop/frac_neutral_on_task_silent,150,0.05002,0.0006973282345256531,0.049,0.052,0.051,0.05,0.04978
target,2524363,sign_weight/webshop/inv_z,150,0.9947866666666666,0.0006489649879273583,0.994,0.997,0.997,0.994,0.99466
target,2524363,sign_weight/webshop/mass_frac_agree_neg,150,0.02044,0.000912724858139991,0.018,0.023,0.02,0.022,0.0206
target,2524363,sign_weight/webshop/mass_frac_agree_pos,150,0.04801333333333333,0.002688212954527392,0.037,0.053,0.038,0.052,0.04906
target,2524363,sign_weight/webshop/mass_frac_conflict_on_neg,150,0.00744,0.0005595236068895277,0.006,0.008,0.006,0.008,0.00752
target,2524363,sign_weight/webshop/mass_frac_conflict_on_pos,150,0.05092,0.0024536231712850008,0.041,0.055,0.041,0.053,0.05148
target,2524363,sign_weight/webshop/mass_frac_neutral_off_task_silent,150,0.07806,0.0026639069052802897,0.069,0.084,0.076,0.083,0.07841999999999999
target,2524363,sign_weight/webshop/mass_frac_neutral_off_task_split,150,0.09844,0.0043825106959367475,0.081,0.107,0.081,0.107,0.09960000000000001
target,2524363,sign_weight/webshop/mass_frac_neutral_on_task_silent,150,0.6967133333333333,0.011011712955858505,0.677,0.743,0.738,0.677,0.69328
target,2524363,sign_weight/webshop/n_candidates,150,2126258.8,264701.13045702444,1516640.0,3070740.0,2270760.0,2426840.0,2096640.4
target,2524363,sign_weight/webshop/n_tokens,150,106312.94,13235.056522851222,75832.0,153537.0,113538.0,121342.0,104832.02
target,2524363,sign_weight/webshop/target_entropy_delta,150,-0.00254,0.0006069596362197408,-0.003,-0.0,-0.0,-0.003,-0.0026
target,2524363,sign_weight/webshop/target_kl,150,0.001,0.0,0.001,0.001,0.001,0.001,0.001
target,2524363,sign_weight/webshop/target_kl_ratio,150,0.15678666666666666,0.07789348168421341,0.005,0.279,0.005,0.223,0.23046
target,2524363,sign_weight/webshop/target_tv,150,0.00608,0.00027129319932501074,0.006,0.007,0.006,0.007,0.00614
target,2524363,sign_weight/webshop/teacher_coverage,150,0.999,0.00047609522856952377,0.997,1.0,0.997,0.999,0.99912
target,2524363,sign_weight/webshop/teacher_kl,150,0.022933333333333333,0.046173104244306075,0.004,0.254,0.241,0.006,0.00538
target,2524363,task_loss/padding_rows,150,10.68,5.26538381000537,0.0,19.0,16.0,8.0,10.5
target,2524363,task_loss/rows/alfworld,150,3422.2,862.1307170802659,1897.0,5981.0,5853.0,3109.0,3148.4
target,2524363,task_loss/rows/search,150,289.96,17.67743571147505,225.0,347.0,225.0,306.0,292.6
target,2524363,task_loss/rows/webshop,150,920.2266666666667,84.73977001516008,722.0,1191.0,1006.0,1097.0,911.3
target,2524363,task_loss/token_share/alfworld,150,0.72836,0.057892576380741606,0.584,0.918,0.751,0.697,0.7236199999999999
target,2524363,task_loss/token_share/search,150,0.0413,0.010520931517693668,0.011,0.071,0.019,0.045,0.04362
target,2524363,task_loss/token_share/webshop,150,0.23038,0.05034648878852758,0.069,0.352,0.231,0.259,0.23292000000000002
target,2524363,teacher_cache/gb,150,16.30248,5.851736416620284,9.197,46.657,16.297,16.192,15.163920000000001
target,2524363,teacher_cache/rows,150,18561.7,3552.5769027566453,12142.0,28871.0,28384.0,18072.0,17440.76
target,2524363,teacher_cache/witness_max_err,150,0.21083333333333334,0.06791027577293111,0.125,0.5,0.25,0.25,0.1975
target,2524363,teacher_prefetch/hit_rate,150,0.9894,0.011115754585272199,0.886,0.997,0.886,0.991,0.9915600000000001
target,2524363,teacher_prefetch/rows,150,4588.3533333333335,841.7494966767462,3029.0,6721.0,6291.0,4480.0,4325.34
target,2524363,timing_per_token_ms/gen,150,0.27482,0.04300807211055462,0.14,0.417,0.326,0.262,0.28168
target,2524363,timing_per_token_ms/update_actor,150,0.05404,0.0011128342194594854,0.051,0.058,0.057,0.055,0.05388
target,2524363,timing_s/gen,150,260.18274,38.02066769542236,207.953,460.538,321.535,257.635,256.05922
target,2524363,timing_s/reward,150,0.57282,0.12040166499402462,0.274,0.978,0.948,0.591,0.54872
target,2524363,timing_s/save_checkpoint,6,21.488500000000002,1.224103855888053,19.509,23.488,,21.472,22.48
target,2524363,timing_s/sign_weight_forward,150,150.65710666666666,28.173997460814032,99.135,251.095,207.394,148.293,141.84992
target,2524363,timing_s/step,150,626.0679466666667,98.6005978676794,452.069,1060.414,815.873,643.228,601.53666
target,2524363,timing_s/teacher_forward,150,0.7909333333333334,0.7847057509382453,0.29,7.992,7.992,0.646,0.63308
target,2524363,timing_s/update_actor,150,211.93088,37.614564782438556,143.833,344.815,275.37,213.904,200.62222000000003
target,2524363,timing_s/update_actor_worker,150,210.58280000000002,37.22540158816289,142.911,342.632,272.527,212.379,199.35322
target,2524363,training/epoch,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
target,2524363,training/global_step,150,75.5,43.300307928081374,1.0,150.0,1.0,150.0,125.5
position,1130066,actor/grad_norm,150,5.105453333333333,7.619310168763457,2.36,54.176,54.176,2.636,2.9555200000000004
position,1130066,actor/lr,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/pg_clipfrac,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/pg_clipfrac/alfworld,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/pg_clipfrac/search,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/pg_clipfrac/webshop,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/pg_clipfrac_lower,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/pg_clipfrac_lower/alfworld,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/pg_clipfrac_lower/search,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/pg_clipfrac_lower/webshop,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/pg_loss,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/pg_loss/alfworld,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/pg_loss/search,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/pg_loss/webshop,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/ppo_kl,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/ppo_kl/alfworld,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/ppo_kl/search,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/ppo_kl/webshop,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,actor/teacher_kl_coef,150,1.0,0.0,1.0,1.0,1.0,1.0,1.0
position,1130066,actor/teacher_kl_loss,150,0.05141333333333333,0.12227925344154757,0.004,0.629,0.629,0.005,0.0057
position,1130066,actor/teacher_kl_loss/alfworld,150,0.05756666666666666,0.13852717743781864,0.003,0.703,0.689,0.003,0.00432
position,1130066,actor/teacher_kl_loss/search,150,0.0721,0.19185907154297743,0.015,1.182,1.118,0.019,0.02426
position,1130066,actor/teacher_kl_loss/webshop,150,0.023193333333333333,0.04871518540341285,0.004,0.272,0.264,0.005,0.0051
position,1130066,actor/teacher_kl_loss_weighted,150,0.05007333333333333,0.1184114350709236,0.009,0.673,0.629,0.01,0.011699999999999999
position,1130066,episode/alfworld_look_at_obj_in_light_success_rate,100,0.73854,0.31425382797986723,0.0,1.0,0.0,,0.8281176470588235
position,1130066,episode/alfworld_pick_and_place_success_rate,148,0.7390743243243243,0.24916742692024768,0.0,1.0,0.025,0.875,0.80098
position,1130066,episode/alfworld_pick_clean_then_place_in_recep_success_rate,143,0.6923636363636363,0.29690161176607704,0.0,1.0,0.125,0.938,0.7885416666666667
position,1130066,episode/alfworld_pick_cool_then_place_in_recep_success_rate,146,0.632568493150685,0.30619498460353584,0.0,1.0,,0.0,0.6986530612244898
position,1130066,episode/alfworld_pick_heat_then_place_in_recep_success_rate,124,0.7333951612903226,0.30556417462670027,0.0,1.0,,1.0,0.768
position,1130066,episode/alfworld_pick_two_obj_and_place_success_rate,147,0.37993197278911567,0.24516712777688326,0.0,1.0,0.071,0.275,0.4251666666666667
position,1130066,episode/alfworld_success_rate,150,0.63474,0.17864719160027864,0.017,0.9,0.058,0.633,0.69348
position,1130066,episode/response_tokens/max,150,14432.94,2692.0581698271926,7757.0,25337.0,8693.0,15422.0,14855.98
position,1130066,episode/response_tokens/max/alfworld,150,14432.94,2692.0581698271926,7757.0,25337.0,8693.0,15422.0,14855.98
position,1130066,episode/response_tokens/max/search,150,905.86,168.40720610076835,468.0,1362.0,506.0,1075.0,920.48
position,1130066,episode/response_tokens/max/webshop,150,4455.093333333333,412.918706231088,3220.0,5768.0,4469.0,4062.0,4372.36
position,1130066,episode/response_tokens/mean,150,2668.879613333333,853.7458017143416,1626.153,7958.306,2742.389,2833.7,2527.91014
position,1130066,episode/response_tokens/mean/alfworld,150,5924.210646666666,2519.752153707699,3020.967,21627.375,6175.158,6155.983,5522.60998
position,1130066,episode/response_tokens/mean/search,150,316.16668666666664,44.2226767047762,148.775,418.642,152.3,367.017,323.61332000000004
position,1130066,episode/response_tokens/mean/webshop,150,1766.2615266666667,226.090696462539,1287.125,2473.158,1899.708,1978.1,1737.5071400000002
position,1130066,episode/response_tokens/min,150,119.43333333333334,24.626386029803253,27.0,168.0,39.0,136.0,121.74
position,1130066,episode/response_tokens/min/alfworld,150,504.7,393.5953886924998,264.0,3519.0,533.0,380.0,444.58
position,1130066,episode/response_tokens/min/search,150,119.43333333333334,24.626386029803253,27.0,168.0,39.0,136.0,121.74
position,1130066,episode/response_tokens/min/webshop,150,608.78,150.16079692560683,352.0,897.0,492.0,821.0,632.6
position,1130066,episode/reward/mean,150,4.176886666666666,1.098979360052873,0.233,6.036,0.444,4.053,4.5237799999999995
position,1130066,episode/reward/mean/alfworld,150,6.34724,1.78669123495546,0.167,9.0,0.583,6.333,6.93498
position,1130066,episode/reward/mean/search,150,0.3874066666666666,0.10323204261382327,0.15,0.625,0.333,0.325,0.40646
position,1130066,episode/reward/mean/webshop,150,5.796093333333333,1.8090747371577058,0.083,8.833,0.417,5.5,6.23
position,1130066,episode/search_hotpotqa_success_rate,150,0.39814666666666665,0.14701652454363384,0.078,0.833,0.25,0.4,0.42106
position,1130066,episode/search_nq_success_rate,150,0.37082,0.16850555163950337,0.0,0.792,0.389,0.287,0.40112000000000003
position,1130066,episode/search_success_rate,150,0.3874066666666666,0.10323204261382327,0.15,0.625,0.333,0.325,0.40646
position,1130066,episode/success_rate,150,0.5338866666666666,0.12170683556079429,0.108,0.761,0.144,0.503,0.57428
position,1130066,episode/webshop_success_rate,150,0.5795933333333334,0.18086569959195936,0.008,0.883,0.042,0.55,0.623
position,1130066,episode/webshop_webshop_task_score (not success_rate),150,0.7663399999999999,0.11302329140491353,0.383,0.957,0.383,0.795,0.79432
position,1130066,global_seqlen/balanced_max,150,1943291.0466666666,332718.4415291972,1372492.0,3356013.0,2411167.0,1964996.0,1853897.78
position,1130066,global_seqlen/balanced_min,150,1943290.44,332718.4504095413,1372492.0,3356012.0,2411166.0,1964996.0,1853897.18
position,1130066,global_seqlen/max,150,2000930.4466666668,343484.39031413617,1393773.0,3428949.0,2477407.0,2007316.0,1906064.62
position,1130066,global_seqlen/mean,150,1943290.7433333334,332718.4459692796,1372492.0,3356012.5,2411166.5,1964996.0,1853897.48
position,1130066,global_seqlen/min,150,1885651.04,329330.4604771501,1325765.0,3355272.0,2344926.0,1922676.0,1801730.34
position,1130066,global_seqlen/minmax_diff,150,115279.40666666666,100368.81997055306,1481.0,578670.0,132481.0,84640.0,104334.28
position,1130066,opd/score/max,150,10.0,0.0,10.0,10.0,10.0,10.0,10.0
position,1130066,opd/score/max/alfworld,150,10.0,0.0,10.0,10.0,10.0,10.0,10.0
position,1130066,opd/score/max/search,150,1.0,0.0,1.0,1.0,1.0,1.0,1.0
position,1130066,opd/score/max/webshop,150,10.0,0.0,10.0,10.0,10.0,10.0,10.0
position,1130066,opd/score/mean,150,3.8799066666666664,1.2689470456335923,0.13,6.886,0.349,3.533,4.26024
position,1130066,opd/score/mean/alfworld,150,3.871266666666667,1.4540568428442617,0.061,7.65,0.346,3.346,4.28498
position,1130066,opd/score/mean/search,150,0.3645,0.09990260256870188,0.137,0.604,0.338,0.262,0.38208
position,1130066,opd/score/mean/webshop,150,5.191213333333334,1.7379167551474444,0.072,8.527,0.367,5.138,5.5716
position,1130066,opd/score/min,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,opd/score/min/alfworld,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,opd/score/min/search,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,opd/score/min/webshop,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,perf/cpu_memory_used_gb,150,187.33453333333333,5.353762434857274,170.251,195.981,170.251,195.981,192.99196
position,1130066,perf/max_memory_allocated_gb,150,128.98462666666668,8.377663537881885,104.593,132.306,104.593,132.306,132.306
position,1130066,perf/max_memory_reserved_gb,150,145.23391333333333,0.08288071240577088,144.93,145.271,144.93,145.271,145.271
position,1130066,perf/mfu/actor,150,0.27357333333333334,0.004821267698668288,0.257,0.287,0.259,0.272,0.27464
position,1130066,perf/throughput,150,3118.517,124.17768956695349,2656.445,3460.597,3029.329,3042.645,3097.2066800000002
position,1130066,perf/throughput/alfworld,150,1906.0726066666666,212.46534394556042,1448.884,2615.913,2072.51,1796.009,1866.64038
position,1130066,perf/throughput/search,150,181.38850000000002,32.560901240547174,78.108,265.196,78.108,202.579,189.0553
position,1130066,perf/throughput/webshop,150,1031.05594,121.4664837364464,615.78,1330.114,878.712,1044.057,1041.51098
position,1130066,perf/time_per_step,150,621.1739666666667,88.39849869075204,475.912,1003.589,795.941,645.818,597.6658600000001
position,1130066,perf/total_num_tokens,150,3886581.486666667,665436.8919385592,2744984.0,6712025.0,4822333.0,3929992.0,3707794.96
position,1130066,perf/total_num_tokens/alfworld,150,2396818.2266666666,602931.4202309264,1379083.0,4994962.0,3299190.0,2319791.0,2246310.9
position,1130066,perf/total_num_tokens/search,150,221432.68666666668,30661.057796089743,124338.0,290038.0,124338.0,261659.0,224795.26
position,1130066,perf/total_num_tokens/webshop,150,1268330.5733333332,148687.02992201873,978218.0,1703482.0,1398805.0,1348542.0,1236688.8
position,1130066,prompt_length/clip_ratio,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,prompt_length/clip_ratio/alfworld,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,prompt_length/clip_ratio/search,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,prompt_length/clip_ratio/webshop,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,1130066,prompt_length/max,150,2477.1266666666666,218.37683932953044,2184.0,3385.0,2593.0,2549.0,2464.46
position,1130066,prompt_length/max/alfworld,150,1073.84,94.36172105255393,856.0,1338.0,1072.0,1085.0,1074.34
position,1130066,prompt_length/max/search,150,2033.4266666666667,196.36905209890438,1468.0,2842.0,2027.0,2549.0,2032.4
position,1130066,prompt_length/max/webshop,150,2468.12,213.81427828842487,2184.0,3385.0,2593.0,2293.0,2449.78
position,1130066,prompt_length/mean,150,636.89444,39.43798329368614,529.511,723.959,540.151,627.125,643.0295
position,1130066,prompt_length/mean/alfworld,150,496.41902000000005,35.29819265183795,413.859,578.359,436.101,476.658,500.89088000000004
position,1130066,prompt_length/mean/search,150,627.6704199999999,52.35637096123323,471.387,739.607,471.387,704.262,632.2468
position,1130066,prompt_length/mean/webshop,150,1147.7026133333334,61.37625596876875,1013.999,1342.467,1160.396,1095.828,1135.51522
position,1130066,prompt_length/min,150,164.25333333333333,0.5795017016560194,162.0,167.0,164.0,164.0,164.2
position,1130066,prompt_length/min/alfworld,150,275.16,24.966398752456605,238.0,343.0,268.0,267.0,279.22
position,1130066,prompt_length/min/search,150,164.25333333333333,0.5795017016560194,162.0,167.0,164.0,164.0,164.2
position,1130066,prompt_length/min/webshop,150,180.09333333333333,4.861202411841013,172.0,190.0,185.0,184.0,179.88
position,1130066,response_length/clip_ratio,150,0.11224666666666666,0.09006078959359741,0.007,0.656,0.01,0.12,0.10872
position,1130066,response_length/clip_ratio/alfworld,150,0.14556666666666668,0.11300562916165824,0.0,0.805,0.0,0.164,0.14334
position,1130066,response_length/clip_ratio/search,150,0.0005533333333333334,0.0016270081608755242,0.0,0.01,0.0,0.0,0.0004
position,1130066,response_length/clip_ratio/webshop,150,0.024353333333333334,0.015789083429875072,0.004,0.089,0.066,0.012,0.021840000000000002
position,1130066,response_length/max,150,512.0,0.0,512.0,512.0,512.0,512.0,512.0
position,1130066,response_length/max/alfworld,150,512.0,0.0,512.0,512.0,512.0,512.0,512.0
position,1130066,response_length/max/search,150,417.24,58.67818220315509,254.0,512.0,376.0,425.0,419.78
position,1130066,response_length/max/webshop,150,512.0,0.0,512.0,512.0,512.0,512.0,512.0
position,1130066,response_length/mean,150,206.7882933333333,37.52570370249289,133.261,421.322,139.051,219.856,207.96475999999998
position,1130066,response_length/mean/alfworld,150,206.66982666666667,47.49743455187823,116.326,470.928,126.324,222.707,208.20362
position,1130066,response_length/mean/search,150,129.93328,12.885069515331818,67.625,153.517,81.227,142.531,132.35962
position,1130066,response_length/mean/webshop,150,229.87785333333332,9.363926873832842,213.359,263.376,225.932,234.095,229.74754000000001
position,1130066,response_length/min,150,12.093333333333334,6.206820621076641,1.0,19.0,1.0,1.0,9.64
position,1130066,response_length/min/alfworld,150,69.40666666666667,15.226773204530966,1.0,82.0,1.0,76.0,73.38
position,1130066,response_length/min/search,150,14.96,2.9391155132114153,1.0,19.0,1.0,15.0,15.22
position,1130066,response_length/min/webshop,150,56.57333333333333,31.84762611073059,1.0,110.0,1.0,1.0,44.54
position,1130066,sign_weight/abs_delta_mean/alfworld,150,7.224593333333334,0.43521712736926566,6.105,8.362,7.375,7.411,7.2166
position,1130066,sign_weight/abs_delta_mean/search,150,1.9191333333333334,0.06747401145791039,1.449,2.071,1.783,1.943,1.94144
position,1130066,sign_weight/abs_delta_mean/webshop,150,5.31584,0.21514925300048493,4.693,6.084,4.736,5.32,5.37772
position,1130066,sign_weight/agree_rate/alfworld__on__search,150,0.48464666666666667,0.017240702486332228,0.444,0.522,0.51,0.47,0.48298
position,1130066,sign_weight/agree_rate/alfworld__on__webshop,150,0.6794333333333333,0.016372096858849654,0.647,0.727,0.7,0.685,0.6767
position,1130066,sign_weight/agree_rate/search__on__alfworld,150,0.3972666666666667,0.038001345005436615,0.314,0.521,0.476,0.377,0.3859
position,1130066,sign_weight/agree_rate/search__on__webshop,150,0.3479933333333333,0.009403188584493844,0.317,0.377,0.36,0.347,0.34798
position,1130066,sign_weight/agree_rate/webshop__on__alfworld,150,0.7554466666666667,0.04292233865431328,0.608,0.865,0.733,0.789,0.76038
position,1130066,sign_weight/agree_rate/webshop__on__search,150,0.36002,0.012961723136476366,0.317,0.418,0.418,0.344,0.35841999999999996
position,1130066,sign_weight/alfworld/frac_agree_neg,150,0.03877333333333333,0.005266430374446138,0.022,0.053,0.038,0.038,0.03934
position,1130066,sign_weight/alfworld/frac_agree_pos,150,0.20469333333333334,0.021141411705202867,0.167,0.318,0.255,0.206,0.19796
position,1130066,sign_weight/alfworld/frac_conflict_on_neg,150,0.08364666666666667,0.01821798988789805,0.035,0.14,0.064,0.071,0.08428000000000001
position,1130066,sign_weight/alfworld/frac_conflict_on_pos,150,0.022613333333333333,0.004947439292761009,0.014,0.043,0.043,0.024,0.02146
position,1130066,sign_weight/alfworld/frac_neutral_off_task_silent,150,0.05568666666666666,0.0017630907205498222,0.052,0.07,0.06,0.057,0.05544
position,1130066,sign_weight/alfworld/frac_neutral_off_task_split,150,0.5553266666666667,0.029254400618634366,0.449,0.639,0.504,0.565,0.5623
position,1130066,sign_weight/alfworld/frac_neutral_on_task_silent,150,0.03932,0.001550569787744708,0.036,0.046,0.038,0.039,0.03916
position,1130066,sign_weight/alfworld/mass_frac_agree_neg,150,0.020720000000000002,0.002553742351921979,0.013,0.027,0.024,0.022,0.02088
position,1130066,sign_weight/alfworld/mass_frac_agree_pos,150,0.07064,0.00477392919930742,0.044,0.081,0.077,0.07,0.07132
position,1130066,sign_weight/alfworld/mass_frac_conflict_on_neg,150,0.0028466666666666666,0.0004120949189473491,0.002,0.004,0.003,0.003,0.0028200000000000005
position,1130066,sign_weight/alfworld/mass_frac_conflict_on_pos,150,0.027273333333333333,0.002957243461213312,0.013,0.036,0.029,0.026,0.027080000000000003
position,1130066,sign_weight/alfworld/mass_frac_neutral_off_task_silent,150,0.11973999999999999,0.012681971455574249,0.07,0.146,0.13,0.125,0.12156
position,1130066,sign_weight/alfworld/mass_frac_neutral_off_task_split,150,0.12752,0.009974447353111853,0.07,0.146,0.12,0.128,0.13056
position,1130066,sign_weight/alfworld/mass_frac_neutral_on_task_silent,150,0.6312733333333334,0.026763880303291028,0.583,0.789,0.617,0.627,0.6258400000000001
position,1130066,sign_weight/alfworld/n_candidates,150,7125221.6,3023825.206552804,3774400.0,26055020.0,7437460.0,7440160.0,6634000.0
position,1130066,sign_weight/alfworld/n_tokens,150,356261.08,151191.2603276402,188720.0,1302751.0,371873.0,372008.0,331700.0
position,1130066,sign_weight/alfworld/teacher_coverage,150,0.99142,0.005862047423895516,0.954,0.997,0.981,0.993,0.99342
position,1130066,sign_weight/alfworld/w_mean_pre_norm,150,1.02276,0.0015391772694094336,1.014,1.026,1.025,1.023,1.02298
position,1130066,sign_weight/deadzone_frac/alfworld,150,0.042306666666666666,0.0013512792293066415,0.04,0.046,0.041,0.042,0.04216
position,1130066,sign_weight/deadzone_frac/search,150,0.07239333333333334,0.0019040191408935176,0.069,0.086,0.076,0.072,0.07186
position,1130066,sign_weight/deadzone_frac/webshop,150,0.046906666666666666,0.001072981308732305,0.045,0.054,0.048,0.047,0.04662
position,1130066,sign_weight/frac_agree_neg,150,0.04679333333333333,0.005401600585834618,0.027,0.06,0.044,0.047,0.047119999999999995
