source_commit,original_path,annotated_path,language,file_type,source_size_bytes,source_line_count,source_nonempty_line_count,source_sha256,changed_vs_master,git_status_vs_master,execution_relevance,production_status,annotation_mode,status,skip_reason,annotation_coverage,source_preservation,syntax_validation,baseline_test_relevance,notes,last_commit
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sdar_trainer/run_webshop_qwen3.sh,docs/code_explanation/annotated/examples/sdar_trainer/run_webshop_qwen3.sh,shell,source,3180,80,73,ee522cdb01e826e01ae121f3154b7917454c5009626ca83c3ecb4aaaf8ec0ae6,True,M,pure_opd_transitive,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=13,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/search/retriever/retrieval_launch.sh,docs/code_explanation/annotated/examples/search/retriever/retrieval_launch.sh,shell,source,392,15,13,a8f909aeb89e1a1300cebacaa14192c10b94a9846414c2329c134e87ec6f3a2f,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=6,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/search/retriever/retrieval_server.py,docs/code_explanation/annotated/examples/search/retriever/retrieval_server.py,python,source,13659,389,323,e5be5cd9949d0a147571c73cb2cc6089015c00dd4fcc4765c203c669c2f97976,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=241,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/search/searchr1_download.py,docs/code_explanation/annotated/examples/search/searchr1_download.py,python,source,814,25,21,9a85e7f6180173279c90810c0aa650a3d98224326964f15c38af06c9f71e0525,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sft/gsm8k/run_deepseek_6b7.sh,docs/code_explanation/annotated/examples/sft/gsm8k/run_deepseek_6b7.sh,shell,source,948,29,25,86e5179e329ef4a992295c0b9a6527f072bef2cc20e115ddcbb65a12c228d0c7,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=9,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sft/gsm8k/run_gemma_2b.sh,docs/code_explanation/annotated/examples/sft/gsm8k/run_gemma_2b.sh,shell,source,931,31,26,d98da4111a4a48257e6ee78f582596596255dee86aac73fc772d397818dec194,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=9,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sft/gsm8k/run_gemma_7b.sh,docs/code_explanation/annotated/examples/sft/gsm8k/run_gemma_7b.sh,shell,source,822,27,23,19958625f7eac0531bd1d68ded1c1582545fc266fb79c59cb2ea0831e5ee6bde,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=9,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sft/gsm8k/run_qwen_05_peft.sh,docs/code_explanation/annotated/examples/sft/gsm8k/run_qwen_05_peft.sh,shell,source,1127,38,32,c4a9cf3f653c3c477ed0eb8a65d7822385d7e37c36cd3eb325a9266ddc386254,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=9,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sft/gsm8k/run_qwen_05_sp2.sh,docs/code_explanation/annotated/examples/sft/gsm8k/run_qwen_05_sp2.sh,shell,source,1013,32,28,a1fce4a640b9ac7648a18f687b809c5785e8fa31a53851c1d797d4a1faa6526c,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=9,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sft/gsm8k/run_qwen_05_sp2_liger.sh,docs/code_explanation/annotated/examples/sft/gsm8k/run_qwen_05_sp2_liger.sh,shell,source,1009,32,28,f79aa92566037585ac711bfa30320e1845507c9ce2be1149d1bb4f30b55e94f0,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=9,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sft/multiturn/run_qwen_05_sp2.sh,docs/code_explanation/annotated/examples/sft/multiturn/run_qwen_05_sp2.sh,shell,source,945,30,26,97b894a731f850e28d9b7a5529960b6b324657aed54a2debb9ef5004adb186c9,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=9,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skill_grpo_trainer/run_alfworld_3b.sh,docs/code_explanation/annotated/examples/skill_grpo_trainer/run_alfworld_3b.sh,shell,source,2918,72,67,9f44e793b59f06fa76827dcde1dd72175d00c1a34f2b03a70c02d7fef6346240,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skill_grpo_trainer/run_alfworld_7b.sh,docs/code_explanation/annotated/examples/skill_grpo_trainer/run_alfworld_7b.sh,shell,source,2918,72,67,5eee22a5e24930da3376e3f17e279fd994b82aba424991b18137973714b913e5,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skill_grpo_trainer/run_alfworld_qwen3.sh,docs/code_explanation/annotated/examples/skill_grpo_trainer/run_alfworld_qwen3.sh,shell,source,2970,73,68,2c91be805595132e4376351064856f3c57f768586887c82d82a1fe6ab1701cd4,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skill_grpo_trainer/run_search_3b.sh,docs/code_explanation/annotated/examples/skill_grpo_trainer/run_search_3b.sh,shell,source,2840,69,64,3335ae4b3ad7595921b23083d2fe1c14e06377e9c5b786249af9c8be36b5b977,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skill_grpo_trainer/run_search_7b.sh,docs/code_explanation/annotated/examples/skill_grpo_trainer/run_search_7b.sh,shell,source,2840,69,64,6f1682cb21e63e5136a74e8b4a01e896e718c5c95958db538a1ef98119e7a02c,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skill_grpo_trainer/run_search_qwen3.sh,docs/code_explanation/annotated/examples/skill_grpo_trainer/run_search_qwen3.sh,shell,source,2892,70,65,fb3b3908f00f33333cfab5da6d0480386b98a8a70761553dd20de25d1219b718,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skill_grpo_trainer/run_webshop_3b.sh,docs/code_explanation/annotated/examples/skill_grpo_trainer/run_webshop_3b.sh,shell,source,2863,72,66,fec3495dcddca2769b5245f764fe011d3b7a88501c8dda5977647f9a7f6e43fe,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=10,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skill_grpo_trainer/run_webshop_7b.sh,docs/code_explanation/annotated/examples/skill_grpo_trainer/run_webshop_7b.sh,shell,source,2863,72,66,b6ef2dc18a181fbdfb9ea92dba0070a3b7260e00e44c6032b96a03ed33dcace3,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=10,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skill_grpo_trainer/run_webshop_qwen3.sh,docs/code_explanation/annotated/examples/skill_grpo_trainer/run_webshop_qwen3.sh,shell,source,2915,73,67,ac95e25db257dbea9d6a958d4b582b01ee146e8aaafa6dc888565b8f5c98bb35,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=10,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skillsd_trainer/run_alfworld_3b.sh,docs/code_explanation/annotated/examples/skillsd_trainer/run_alfworld_3b.sh,shell,source,2991,74,69,10c29569dc3d016024599420b4feab7ec1b3278735f9072ac3cbe78e2bb542ef,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skillsd_trainer/run_alfworld_7b.sh,docs/code_explanation/annotated/examples/skillsd_trainer/run_alfworld_7b.sh,shell,source,2991,74,69,3948fc6ffcc02041b53fa2707efd224e4265d6703fdd9d35c82cede48cf2484c,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skillsd_trainer/run_alfworld_qwen3.sh,docs/code_explanation/annotated/examples/skillsd_trainer/run_alfworld_qwen3.sh,shell,source,3043,75,70,62b3177aa74ed29239173d54a9e65bdd1cfa01dcc95c71f0c1a323afd823db57,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skillsd_trainer/run_search_3b.sh,docs/code_explanation/annotated/examples/skillsd_trainer/run_search_3b.sh,shell,source,2913,71,66,f153ebc86243412ea260e329e4b3f74457cd981582b366cc1a8abcd9f0b67b39,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skillsd_trainer/run_search_7b.sh,docs/code_explanation/annotated/examples/skillsd_trainer/run_search_7b.sh,shell,source,2913,71,66,0d4bc979148b36add8639f426eaabdaea8c1af41b23d1f6f1ced9abc8ea778a4,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skillsd_trainer/run_search_qwen3.sh,docs/code_explanation/annotated/examples/skillsd_trainer/run_search_qwen3.sh,shell,source,2965,72,67,bb77d5b46954300c6d7c4075a3f57b6fab73e2552c5b81ded873efa78a734407,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skillsd_trainer/run_webshop_3b.sh,docs/code_explanation/annotated/examples/skillsd_trainer/run_webshop_3b.sh,shell,source,2936,74,68,4f6d8460d1a7183315927a20b2dbef7562cd9397bb14287ae64e54eef24fc379,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=10,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skillsd_trainer/run_webshop_7b.sh,docs/code_explanation/annotated/examples/skillsd_trainer/run_webshop_7b.sh,shell,source,2936,74,68,fbe399b792c26ac661604dfd331d69c211b9e22715c153ed81440854fdc79a72,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=10,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/skillsd_trainer/run_webshop_qwen3.sh,docs/code_explanation/annotated/examples/skillsd_trainer/run_webshop_qwen3.sh,shell,source,2988,75,69,a41d32784bb81aba220fbb2401cd9355f5135f38413a2dcab1ba29505753e148,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=10,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/slurm/ray_on_slurm.slurm,,unknown,source,3615,101,89,691afb5746ac83c759c3151c15abb926497983578ec03e7fde0568c6c951200f,False,,shared_training,production,source_mirror,skipped,unsupported_or_non_source_text,,skipped,skipped,indirect,source_encoding=utf-8,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/split_placement/README.md,docs/code_explanation/annotated/examples/split_placement/README.md,markdown,documentation,2717,61,50,f97f63cc209fc4f4d29e6f45af06332645e1b3112f677afaa0bea16385f77310,False,,documentation,documentation,source_mirror,completed,,1.0,passed_legacy_transition,not_applicable,indirect,source_encoding=utf-8; generated_explain_lines=12,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/split_placement/config/ppo_trainer_split.yaml,docs/code_explanation/annotated/examples/split_placement/config/ppo_trainer_split.yaml,yaml,config,6587,177,171,d45331b66604937a8a0a31b70b1d4ccd084ae0ef5992052db7342a67e1fac1a0,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=164,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/split_placement/main_ppo_split.py,docs/code_explanation/annotated/examples/split_placement/main_ppo_split.py,python,source,7941,212,163,5114e304be79fcd5d54e4805401fce0322f4fb84c5e4b6aaad3476eb80c0dd8c,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=108,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/split_placement/run_deepseek7b_llm.sh,docs/code_explanation/annotated/examples/split_placement/run_deepseek7b_llm.sh,shell,source,1599,37,36,d90fa046bb3b398a9828788b997738a17088b31bff8d0ba6afb18e7a2f958eeb,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=2,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/split_placement/split_monkey_patch.py,docs/code_explanation/annotated/examples/split_placement/split_monkey_patch.py,python,source,9487,210,170,981fbcde722f05e02b52b548d7f7b81fd33304fda3dd325b051f3d1c9e60f155,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=103,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,gigpo/core_gigpo.py,docs/code_explanation/annotated/gigpo/core_gigpo.py,python,source,15203,385,330,fa709b91baf2331c4857fee32a249c4ca8d8d69e864d1e71f08730cc8c5cc456,False,,unrelated,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=186,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,pyproject.toml,docs/code_explanation/annotated/pyproject.toml,toml,config,2653,87,79,e1c4d308411aec4ab986834af85f839ac2e2f692c15ae338cbf10c7cefa0040b,False,,unrelated,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=44,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,recipe/README.md,docs/code_explanation/annotated/recipe/README.md,markdown,documentation,3248,21,19,945d83c66a88b2ab660244740c7af27976eca179e33c105c88dd877178b227a8,False,,documentation,documentation,source_mirror,completed,,1.0,passed_legacy_transition,not_applicable,indirect,source_encoding=utf-8; generated_explain_lines=18,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,recipe/dapo/README.md,docs/code_explanation/annotated/recipe/dapo/README.md,markdown,documentation,8072,174,133,11f2a60bc28d81c83712becb13badc5fe1920dc9f86bf15a39d3f5477dbe8303,False,,documentation,documentation,source_mirror,completed,,1.0,passed_legacy_transition,not_applicable,indirect,source_encoding=utf-8; generated_explain_lines=54,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,recipe/dapo/config/dapo_trainer.yaml,docs/code_explanation/annotated/recipe/dapo/config/dapo_trainer.yaml,yaml,config,575,27,22,5fe97a5242459da0d13dcc13dc47e6504c8aab0c279d6f39bf0e95bdeb07e439,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=22,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,recipe/dapo/dapo_ray_trainer.py,docs/code_explanation/annotated/recipe/dapo/dapo_ray_trainer.py,python,source,16232,310,258,ba4ca5848c8a6b0fcabf38f86e8304e207d4fd8e6f48a0731db32a0249c704d1,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=178,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,recipe/dapo/main_dapo.py,docs/code_explanation/annotated/recipe/dapo/main_dapo.py,python,source,6636,175,139,f6172e7a3ae19d6a4a63257c1966791a07b19df28ee1cb68fc874b5a1b7fce34,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=77,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,recipe/dapo/prepare_dapo_data.sh,docs/code_explanation/annotated/recipe/dapo/prepare_dapo_data.sh,shell,source,706,17,13,2ae497fdfbdf5209c756ad21ca526ef38f359217f092ae62c19acef419dc72e8,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=12,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,recipe/dapo/run_dapo_early_qwen2.5_32b.sh,docs/code_explanation/annotated/recipe/dapo/run_dapo_early_qwen2.5_32b.sh,shell,source,5253,128,116,ee15e8049c2428b55dda44a35d584b9737bb89a8c5cabeeebe01f5ede2477122,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=41,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,recipe/dapo/run_dapo_qwen2.5_32b.sh,docs/code_explanation/annotated/recipe/dapo/run_dapo_qwen2.5_32b.sh,shell,source,5386,130,119,a632a0d3f4cd0cdbf14e5891462afec40ad83074403c82b3b03c0068257a5aff,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=43,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,recipe/dapo/run_dapo_wo_ds_qwen2.5_32b.sh,docs/code_explanation/annotated/recipe/dapo/run_dapo_wo_ds_qwen2.5_32b.sh,shell,source,5160,125,114,c44566d1b142101b09e6eb6f48185565d3c83aa317506ed1694dc6e1e54a8c49,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=40,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,recipe/dapo/test_dapo_7b.sh,docs/code_explanation/annotated/recipe/dapo/test_dapo_7b.sh,shell,source,5537,130,119,30ddc3376ccf0d0708864df4da6aac3dbc6b0278de1bffe3816f6738a896a96b,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=40,
